"x","y","z"
-107.533333333333,39.9,2402
-107.516666666667,39.9,2680
-107.5,39.9,2966
-107.483333333333,39.9,3234
-107.466666666667,39.9,3254
-107.45,39.9,3090
-107.433333333333,39.9,3118
-107.416666666667,39.9,3222
-107.4,39.9,3056
-107.383333333333,39.9,3204
-107.366666666667,39.9,3299
-107.35,39.9,3374
-107.333333333333,39.9,3207
-107.316666666667,39.9,3199
-107.3,39.9,3198
-107.283333333333,39.9,3153
-107.266666666667,39.9,3069
-107.25,39.9,3333
-107.233333333333,39.9,3403
-107.216666666667,39.9,3443
-107.2,39.9,3426
-107.183333333333,39.9,3436
-107.166666666667,39.9,3445
-107.15,39.9,3359
-107.133333333333,39.9,3210
-107.116666666667,39.9,3101
-107.1,39.9,3003
-107.083333333333,39.9,2936
-107.066666666667,39.9,2834
-107.05,39.9,2766
-107.033333333333,39.9,2739
-107.016666666667,39.9,2637
-107,39.9,2528
-106.983333333333,39.9,2434
-106.966666666667,39.9,2349
-106.95,39.9,2224
-106.933333333333,39.9,2146
-106.916666666667,39.9,2148
-106.9,39.9,2203
-106.883333333333,39.9,2221
-106.866666666667,39.9,2174
-106.85,39.9,2118
-106.833333333333,39.9,2131
-106.816666666667,39.9,2086
-106.8,39.9,2068
-106.783333333333,39.9,2094
-106.766666666667,39.9,2072
-106.75,39.9,2075
-106.733333333333,39.9,2069
-106.716666666667,39.9,2057
-106.7,39.9,2112
-106.683333333333,39.9,2259
-106.666666666667,39.9,2605
-106.65,39.9,2748
-106.633333333333,39.9,2435
-106.616666666667,39.9,2165
-106.6,39.9,2172
-106.583333333333,39.9,2255
-106.566666666667,39.9,2419
-106.55,39.9,2627
-106.533333333333,39.9,2477
-106.516666666667,39.9,2540
-106.5,39.9,2638
-106.483333333333,39.9,2508
-106.466666666667,39.9,2440
-106.45,39.9,2715
-106.433333333333,39.9,2873
-106.416666666667,39.9,2834
-106.4,39.9,2793
-106.383333333333,39.9,2692
-106.366666666667,39.9,2572
-106.35,39.9,2429
-106.333333333333,39.9,2563
-106.316666666667,39.9,2465
-106.3,39.9,2502
-106.283333333333,39.9,2576
-106.266666666667,39.9,2675
-106.25,39.9,2850
-106.233333333333,39.9,3077
-106.216666666667,39.9,3038
-106.2,39.9,2863
-106.183333333333,39.9,2716
-106.166666666667,39.9,2657
-106.15,39.9,2634
-106.133333333333,39.9,2654
-106.116666666667,39.9,2665
-106.1,39.9,2637
-106.083333333333,39.9,2748
-106.066666666667,39.9,2773
-106.05,39.9,2878
-106.033333333333,39.9,2909
-106.016666666667,39.9,2989
-106,39.9,3064
-105.983333333333,39.9,3175
-105.966666666667,39.9,3104
-105.95,39.9,3339
-105.933333333333,39.9,3332
-105.916666666667,39.9,3089
-105.9,39.9,2910
-105.883333333333,39.9,2823
-105.866666666667,39.9,2897
-105.85,39.9,2927
-105.833333333333,39.9,2851
-105.816666666667,39.9,2880
-105.8,39.9,2832
-105.783333333333,39.9,2847
-105.766666666667,39.9,2833
-105.75,39.9,3006
-105.733333333333,39.9,3112
-105.716666666667,39.9,3279
-105.7,39.9,3493
-105.683333333333,39.9,3447
-105.666666666667,39.9,3180
-105.65,39.9,3008
-105.633333333333,39.9,2996
-105.616666666667,39.9,2879
-105.6,39.9,2836
-105.583333333333,39.9,2821
-105.566666666667,39.9,2809
-105.55,39.9,2898
-105.533333333333,39.9,2814
-105.516666666667,39.9,2740
-105.5,39.9,2699
-105.483333333333,39.9,2733
-105.466666666667,39.9,2666
-105.45,39.9,2643
-105.433333333333,39.9,2802
-105.416666666667,39.9,2946
-105.4,39.9,2753
-105.383333333333,39.9,2679
-105.366666666667,39.9,2548
-105.35,39.9,2410
-105.333333333333,39.9,2453
-105.316666666667,39.9,2476
-105.3,39.9,2421
-105.283333333333,39.9,2159
-105.266666666667,39.9,1955
-105.25,39.9,1885
-105.233333333333,39.9,1867
-105.216666666667,39.9,1837
-105.2,39.9,1816
-105.183333333333,39.9,1781
-105.166666666667,39.9,1745
-105.15,39.9,1717
-105.133333333333,39.9,1694
-105.116666666667,39.9,1682
-105.1,39.9,1674
-105.083333333333,39.9,1646
-105.066666666667,39.9,1625
-105.05,39.9,1612
-105.033333333333,39.9,1625
-105.016666666667,39.9,1638
-105,39.9,1651
-104.983333333333,39.9,1643
-104.966666666667,39.9,1614
-104.95,39.9,1594
-108.8,39.8833333333333,2005
-108.783333333333,39.8833333333333,1983
-108.766666666667,39.8833333333333,1921
-108.75,39.8833333333333,1865
-108.733333333333,39.8833333333333,1823
-108.716666666667,39.8833333333333,1899
-108.7,39.8833333333333,1947
-108.683333333333,39.8833333333333,1977
-108.666666666667,39.8833333333333,2023
-108.65,39.8833333333333,2082
-108.633333333333,39.8833333333333,2224
-108.616666666667,39.8833333333333,2489
-108.6,39.8833333333333,2496
-108.583333333333,39.8833333333333,2422
-108.566666666667,39.8833333333333,2329
-108.55,39.8833333333333,2259
-108.533333333333,39.8833333333333,2205
-108.516666666667,39.8833333333333,2210
-108.5,39.8833333333333,2178
-108.483333333333,39.8833333333333,2114
-108.466666666667,39.8833333333333,2082
-108.45,39.8833333333333,2080
-108.433333333333,39.8833333333333,2104
-108.416666666667,39.8833333333333,2053
-108.4,39.8833333333333,2021
-108.383333333333,39.8833333333333,1996
-108.366666666667,39.8833333333333,1976
-108.35,39.8833333333333,1984
-108.333333333333,39.8833333333333,1996
-108.316666666667,39.8833333333333,1989
-108.3,39.8833333333333,1920
-108.283333333333,39.8833333333333,1943
-108.266666666667,39.8833333333333,2031
-108.25,39.8833333333333,2110
-108.233333333333,39.8833333333333,2163
-108.216666666667,39.8833333333333,2204
-108.2,39.8833333333333,2259
-108.183333333333,39.8833333333333,2248
-108.166666666667,39.8833333333333,2251
-108.15,39.8833333333333,2284
-108.133333333333,39.8833333333333,2289
-108.116666666667,39.8833333333333,2361
-108.1,39.8833333333333,2313
-108.083333333333,39.8833333333333,2226
-108.066666666667,39.8833333333333,2293
-108.05,39.8833333333333,2338
-108.033333333333,39.8833333333333,2361
-108.016666666667,39.8833333333333,2387
-108,39.8833333333333,2417
-107.983333333333,39.8833333333333,2400
-107.966666666667,39.8833333333333,2218
-107.95,39.8833333333333,2247
-107.933333333333,39.8833333333333,2320
-107.916666666667,39.8833333333333,2206
-107.9,39.8833333333333,2425
-107.883333333333,39.8833333333333,2554
-107.866666666667,39.8833333333333,2611
-107.85,39.8833333333333,2614
-107.833333333333,39.8833333333333,2591
-107.816666666667,39.8833333333333,2513
-107.8,39.8833333333333,2398
-107.783333333333,39.8833333333333,2349
-107.766666666667,39.8833333333333,2296
-107.75,39.8833333333333,2483
-107.733333333333,39.8833333333333,2454
-107.716666666667,39.8833333333333,2530
-107.7,39.8833333333333,2605
-107.683333333333,39.8833333333333,2595
-107.666666666667,39.8833333333333,2365
-107.65,39.8833333333333,2590
-107.633333333333,39.8833333333333,2694
-107.616666666667,39.8833333333333,2769
-107.6,39.8833333333333,2943
-107.583333333333,39.8833333333333,3022
-107.566666666667,39.8833333333333,2804
-107.55,39.8833333333333,2453
-107.533333333333,39.8833333333333,2409
-107.516666666667,39.8833333333333,2685
-107.5,39.8833333333333,2960
-107.483333333333,39.8833333333333,3199
-107.466666666667,39.8833333333333,3098
-107.45,39.8833333333333,2772
-107.433333333333,39.8833333333333,2888
-107.416666666667,39.8833333333333,2947
-107.4,39.8833333333333,3150
-107.383333333333,39.8833333333333,3232
-107.366666666667,39.8833333333333,3238
-107.35,39.8833333333333,3257
-107.333333333333,39.8833333333333,3064
-107.316666666667,39.8833333333333,2902
-107.3,39.8833333333333,3047
-107.283333333333,39.8833333333333,3141
-107.266666666667,39.8833333333333,3274
-107.25,39.8833333333333,3322
-107.233333333333,39.8833333333333,3333
-107.216666666667,39.8833333333333,3394
-107.2,39.8833333333333,3379
-107.183333333333,39.8833333333333,3272
-107.166666666667,39.8833333333333,3441
-107.15,39.8833333333333,3485
-107.133333333333,39.8833333333333,3433
-107.116666666667,39.8833333333333,3339
-107.1,39.8833333333333,3297
-107.083333333333,39.8833333333333,3199
-107.066666666667,39.8833333333333,2940
-107.05,39.8833333333333,2905
-107.033333333333,39.8833333333333,2853
-107.016666666667,39.8833333333333,2748
-107,39.8833333333333,2647
-106.983333333333,39.8833333333333,2507
-106.966666666667,39.8833333333333,2357
-106.95,39.8833333333333,2253
-106.933333333333,39.8833333333333,2152
-106.916666666667,39.8833333333333,2113
-106.9,39.8833333333333,2080
-106.883333333333,39.8833333333333,2077
-106.866666666667,39.8833333333333,2055
-106.85,39.8833333333333,2041
-106.833333333333,39.8833333333333,2080
-106.816666666667,39.8833333333333,2197
-106.8,39.8833333333333,2204
-106.783333333333,39.8833333333333,2278
-106.766666666667,39.8833333333333,2348
-106.75,39.8833333333333,2204
-106.733333333333,39.8833333333333,2289
-106.716666666667,39.8833333333333,2216
-106.7,39.8833333333333,2079
-106.683333333333,39.8833333333333,2211
-106.666666666667,39.8833333333333,2471
-106.65,39.8833333333333,2478
-106.633333333333,39.8833333333333,2213
-106.616666666667,39.8833333333333,2233
-106.6,39.8833333333333,2433
-106.583333333333,39.8833333333333,2569
-106.566666666667,39.8833333333333,2644
-106.55,39.8833333333333,2707
-106.533333333333,39.8833333333333,2632
-106.516666666667,39.8833333333333,2757
-106.5,39.8833333333333,2919
-106.483333333333,39.8833333333333,2681
-106.466666666667,39.8833333333333,2544
-106.45,39.8833333333333,2956
-106.433333333333,39.8833333333333,3206
-106.416666666667,39.8833333333333,3093
-106.4,39.8833333333333,2895
-106.383333333333,39.8833333333333,2731
-106.366666666667,39.8833333333333,2607
-106.35,39.8833333333333,2554
-106.333333333333,39.8833333333333,2528
-106.316666666667,39.8833333333333,2488
-106.3,39.8833333333333,2419
-106.283333333333,39.8833333333333,2454
-106.266666666667,39.8833333333333,2529
-106.25,39.8833333333333,2660
-106.233333333333,39.8833333333333,2986
-106.216666666667,39.8833333333333,3277
-106.2,39.8833333333333,3163
-106.183333333333,39.8833333333333,2871
-106.166666666667,39.8833333333333,2755
-106.15,39.8833333333333,2732
-106.133333333333,39.8833333333333,2727
-106.116666666667,39.8833333333333,2721
-106.1,39.8833333333333,2662
-106.083333333333,39.8833333333333,2705
-106.066666666667,39.8833333333333,2882
-106.05,39.8833333333333,3022
-106.033333333333,39.8833333333333,3158
-106.016666666667,39.8833333333333,3119
-106,39.8833333333333,3220
-105.983333333333,39.8833333333333,3341
-105.966666666667,39.8833333333333,3372
-105.95,39.8833333333333,3251
-105.933333333333,39.8833333333333,3285
-105.916666666667,39.8833333333333,3113
-105.9,39.8833333333333,2937
-105.883333333333,39.8833333333333,2960
-105.866666666667,39.8833333333333,3093
-105.85,39.8833333333333,3168
-105.833333333333,39.8833333333333,3011
-105.816666666667,39.8833333333333,2946
-105.8,39.8833333333333,2999
-105.783333333333,39.8833333333333,3037
-105.766666666667,39.8833333333333,2912
-105.75,39.8833333333333,2891
-105.733333333333,39.8833333333333,3061
-105.716666666667,39.8833333333333,3252
-105.7,39.8833333333333,3567
-105.683333333333,39.8833333333333,3358
-105.666666666667,39.8833333333333,3219
-105.65,39.8833333333333,3357
-105.633333333333,39.8833333333333,3151
-105.616666666667,39.8833333333333,2994
-105.6,39.8833333333333,3110
-105.583333333333,39.8833333333333,3135
-105.566666666667,39.8833333333333,2994
-105.55,39.8833333333333,3081
-105.533333333333,39.8833333333333,3004
-105.516666666667,39.8833333333333,2853
-105.5,39.8833333333333,2774
-105.483333333333,39.8833333333333,2752
-105.466666666667,39.8833333333333,2723
-105.45,39.8833333333333,2734
-105.433333333333,39.8833333333333,2950
-105.416666666667,39.8833333333333,3022
-105.4,39.8833333333333,2828
-105.383333333333,39.8833333333333,2721
-105.366666666667,39.8833333333333,2584
-105.35,39.8833333333333,2590
-105.333333333333,39.8833333333333,2497
-105.316666666667,39.8833333333333,2380
-105.3,39.8833333333333,2250
-105.283333333333,39.8833333333333,2163
-105.266666666667,39.8833333333333,1980
-105.25,39.8833333333333,1919
-105.233333333333,39.8833333333333,1885
-105.216666666667,39.8833333333333,1853
-105.2,39.8833333333333,1818
-105.183333333333,39.8833333333333,1772
-105.166666666667,39.8833333333333,1739
-105.15,39.8833333333333,1719
-105.133333333333,39.8833333333333,1700
-105.116666666667,39.8833333333333,1672
-105.1,39.8833333333333,1647
-105.083333333333,39.8833333333333,1632
-105.066666666667,39.8833333333333,1625
-105.05,39.8833333333333,1645
-105.033333333333,39.8833333333333,1679
-105.016666666667,39.8833333333333,1682
-105,39.8833333333333,1665
-104.983333333333,39.8833333333333,1635
-104.966666666667,39.8833333333333,1615
-104.95,39.8833333333333,1602
-108.8,39.8666666666667,1980
-108.783333333333,39.8666666666667,1929
-108.766666666667,39.8666666666667,1929
-108.75,39.8666666666667,1902
-108.733333333333,39.8666666666667,1839
-108.716666666667,39.8666666666667,1895
-108.7,39.8666666666667,1953
-108.683333333333,39.8666666666667,1987
-108.666666666667,39.8666666666667,1995
-108.65,39.8666666666667,2071
-108.633333333333,39.8666666666667,2190
-108.616666666667,39.8666666666667,2500
-108.6,39.8666666666667,2514
-108.583333333333,39.8666666666667,2404
-108.566666666667,39.8666666666667,2319
-108.55,39.8666666666667,2295
-108.533333333333,39.8666666666667,2258
-108.516666666667,39.8666666666667,2187
-108.5,39.8666666666667,2133
-108.483333333333,39.8666666666667,2117
-108.466666666667,39.8666666666667,2133
-108.45,39.8666666666667,2132
-108.433333333333,39.8666666666667,2075
-108.416666666667,39.8666666666667,2084
-108.4,39.8666666666667,2079
-108.383333333333,39.8666666666667,2055
-108.366666666667,39.8666666666667,2037
-108.35,39.8666666666667,2015
-108.333333333333,39.8666666666667,2001
-108.316666666667,39.8666666666667,1984
-108.3,39.8666666666667,1941
-108.283333333333,39.8666666666667,1921
-108.266666666667,39.8666666666667,1961
-108.25,39.8666666666667,2034
-108.233333333333,39.8666666666667,2099
-108.216666666667,39.8666666666667,2162
-108.2,39.8666666666667,2177
-108.183333333333,39.8666666666667,2181
-108.166666666667,39.8666666666667,2216
-108.15,39.8666666666667,2245
-108.133333333333,39.8666666666667,2275
-108.116666666667,39.8666666666667,2349
-108.1,39.8666666666667,2335
-108.083333333333,39.8666666666667,2275
-108.066666666667,39.8666666666667,2314
-108.05,39.8666666666667,2371
-108.033333333333,39.8666666666667,2326
-108.016666666667,39.8666666666667,2351
-108,39.8666666666667,2401
-107.983333333333,39.8666666666667,2425
-107.966666666667,39.8666666666667,2240
-107.95,39.8666666666667,2242
-107.933333333333,39.8666666666667,2398
-107.916666666667,39.8666666666667,2255
-107.9,39.8666666666667,2400
-107.883333333333,39.8666666666667,2562
-107.866666666667,39.8666666666667,2743
-107.85,39.8666666666667,2764
-107.833333333333,39.8666666666667,2750
-107.816666666667,39.8666666666667,2474
-107.8,39.8666666666667,2517
-107.783333333333,39.8666666666667,2506
-107.766666666667,39.8666666666667,2365
-107.75,39.8666666666667,2424
-107.733333333333,39.8666666666667,2573
-107.716666666667,39.8666666666667,2560
-107.7,39.8666666666667,2589
-107.683333333333,39.8666666666667,2591
-107.666666666667,39.8666666666667,2425
-107.65,39.8666666666667,2475
-107.633333333333,39.8666666666667,2486
-107.616666666667,39.8666666666667,2732
-107.6,39.8666666666667,2908
-107.583333333333,39.8666666666667,3025
-107.566666666667,39.8666666666667,2814
-107.55,39.8666666666667,2507
-107.533333333333,39.8666666666667,2430
-107.516666666667,39.8666666666667,2712
-107.5,39.8666666666667,2920
-107.483333333333,39.8666666666667,2836
-107.466666666667,39.8666666666667,2725
-107.45,39.8666666666667,2614
-107.433333333333,39.8666666666667,2935
-107.416666666667,39.8666666666667,3014
-107.4,39.8666666666667,2913
-107.383333333333,39.8666666666667,2992
-107.366666666667,39.8666666666667,3110
-107.35,39.8666666666667,3197
-107.333333333333,39.8666666666667,2988
-107.316666666667,39.8666666666667,2975
-107.3,39.8666666666667,3230
-107.283333333333,39.8666666666667,3268
-107.266666666667,39.8666666666667,3238
-107.25,39.8666666666667,3157
-107.233333333333,39.8666666666667,3202
-107.216666666667,39.8666666666667,3355
-107.2,39.8666666666667,3404
-107.183333333333,39.8666666666667,3172
-107.166666666667,39.8666666666667,3135
-107.15,39.8666666666667,3423
-107.133333333333,39.8666666666667,3552
-107.116666666667,39.8666666666667,3457
-107.1,39.8666666666667,3407
-107.083333333333,39.8666666666667,3204
-107.066666666667,39.8666666666667,2903
-107.05,39.8666666666667,2758
-107.033333333333,39.8666666666667,2731
-107.016666666667,39.8666666666667,2733
-107,39.8666666666667,2729
-106.983333333333,39.8666666666667,2604
-106.966666666667,39.8666666666667,2462
-106.95,39.8666666666667,2350
-106.933333333333,39.8666666666667,2237
-106.916666666667,39.8666666666667,2107
-106.9,39.8666666666667,2094
-106.883333333333,39.8666666666667,2081
-106.866666666667,39.8666666666667,2094
-106.85,39.8666666666667,2140
-106.833333333333,39.8666666666667,2189
-106.816666666667,39.8666666666667,2210
-106.8,39.8666666666667,2307
-106.783333333333,39.8666666666667,2455
-106.766666666667,39.8666666666667,2523
-106.75,39.8666666666667,2456
-106.733333333333,39.8666666666667,2599
-106.716666666667,39.8666666666667,2431
-106.7,39.8666666666667,2230
-106.683333333333,39.8666666666667,2131
-106.666666666667,39.8666666666667,2246
-106.65,39.8666666666667,2231
-106.633333333333,39.8666666666667,2226
-106.616666666667,39.8666666666667,2563
-106.6,39.8666666666667,2745
-106.583333333333,39.8666666666667,2955
-106.566666666667,39.8666666666667,3029
-106.55,39.8666666666667,3037
-106.533333333333,39.8666666666667,2912
-106.516666666667,39.8666666666667,2934
-106.5,39.8666666666667,2859
-106.483333333333,39.8666666666667,2639
-106.466666666667,39.8666666666667,2598
-106.45,39.8666666666667,2880
-106.433333333333,39.8666666666667,3174
-106.416666666667,39.8666666666667,3153
-106.4,39.8666666666667,3036
-106.383333333333,39.8666666666667,2884
